AuthorID,Author,Date,Content,Attachments,Reactions
"621502204548743208","dennisthemenace#8200","08-Apr-21 08:10 PM","nvm I was being stupid","",""
"621502204548743208","dennisthemenace#8200","08-Apr-21 08:11 PM","is there any chance that there might be something wrong with the gdb setup of prarielearn?","",""
"621502204548743208","dennisthemenace#8200","08-Apr-21 08:12 PM","when I try to print a string I get ```$1 = Python Exception <class 'gdb.error'> There is no member named _M_dataplus.: ``` which is apparently due to libstd++ debug symbols not being installed","",""
"371802443438096385","Johnx#2889","08-Apr-21 10:45 PM","sanity check: 40 potd + gotw is the max for bonus right?","",""
"683156731450097772","bidoof#7219","08-Apr-21 10:51 PM","Correct","",""
"683156731450097772","bidoof#7219","08-Apr-21 10:52 PM","If you’re at 40 then you maxed out on the POTD/GOTW category","",""
"190818168908939264","Cataclysm#8368","08-Apr-21 11:26 PM","on potd 47 I'm trying to check every pair of chars in pattern and if they're the same the corresponding first letters at those two indices must be the same","",""
"190818168908939264","Cataclysm#8368","08-Apr-21 11:26 PM","and if the two chars are different then the first letters at those indices must be different","",""
"190818168908939264","Cataclysm#8368","08-Apr-21 11:27 PM","but I'm failing one case... anybody else try this approach?","",""
"621502204548743208","dennisthemenace#8200","09-Apr-21 12:48 AM","Chars need to correspond to strings so 2 chars could match and 2 strings can start with the same letter but maybe they are not the same after all?","",""
"190818168908939264","Cataclysm#8368","09-Apr-21 01:32 AM","oh.......","",""
"190818168908939264","Cataclysm#8368","09-Apr-21 01:32 AM","I cant read 😦","",""
"191656769267695617","Spamakin🎷#6722","09-Apr-21 05:11 PM","347H giving me an elegant solution to today's POTD 🙏","",""
"191656769267695617","Spamakin🎷#6722","09-Apr-21 05:11 PM","thank you Ronnie Chen","",""
"344865630517985280","ezmoney#8376","12-Apr-21 11:03 AM","wow my code for potd49 is an absolute monstrosity in terms of style and efficiency but somehow it worked","",""
"344865630517985280","ezmoney#8376","12-Apr-21 11:17 AM","hold up i'm improving it .. ok it's better now","",""
"303697352802304000","Brennan#3004","13-Apr-21 12:08 AM","woah","",""
"303697352802304000","Brennan#3004","13-Apr-21 12:08 AM","did we run out of potd's?","",""
"303697352802304000","Brennan#3004","13-Apr-21 12:08 AM","or are we not provided one because of no instruction day","",""
"683156731450097772","bidoof#7219","13-Apr-21 12:09 AM","POTDs run until the end of the class (May 5)","",""
"683156731450097772","bidoof#7219","13-Apr-21 12:09 AM","No potd today since it’s the off day I assume","",""
"303697352802304000","Brennan#3004","13-Apr-21 12:10 AM","ok thats what i thought","","👍 (1)"
"191656769267695617","Spamakin🎷#6722","13-Apr-21 12:12 AM","We had POTDs on the off week tho","",""
"683156731450097772","bidoof#7219","13-Apr-21 12:12 AM","They were due a week later tho","",""
"191656769267695617","Spamakin🎷#6722","13-Apr-21 12:13 AM","Oh true","",""
"497382947771514885","gcevans#8805","13-Apr-21 03:13 PM","Based on this discussion I released a potd for today but it is not due until after tomorrow.","","😎 (6)"
"191656769267695617","Spamakin🎷#6722","14-Apr-21 12:05 AM","Ooooooo prime counting algos","",""
"191656769267695617","Spamakin🎷#6722","14-Apr-21 12:05 AM","For anyone curious iirc this is the fastest known algo that'll solve this POTD","",""
"191656769267695617","Spamakin🎷#6722","14-Apr-21 12:05 AM","https://en.wikipedia.org/wiki/Sieve_of_Atkin","",""
"315695248460480514","helloca#9884","14-Apr-21 12:08 AM","oh man i think i did a super similar problem for google's foobar thing","",""
"191656769267695617","Spamakin🎷#6722","14-Apr-21 12:09 AM","Big Project Euler vibes","",""
"191656769267695617","Spamakin🎷#6722","14-Apr-21 12:41 AM","Yea I have no idea how this algo works but it does and that's awesome lol","",""
"703696500168982579","Joe Luo#1949","14-Apr-21 01:26 AM","I am not so sure of why I failed the test case even though my sentence looks kinda right(words counts not included). I tried both adding space and not adding space after the period too.","https://cdn.discordapp.com/attachments/692496759737417770/831777335081566246/DD.png",""
"204443249438359553","shuchster101#5110","14-Apr-21 02:05 AM","don't add a period","",""
"204443249438359553","shuchster101#5110","14-Apr-21 02:06 AM","i got rid of mine and it worked","",""
"297796439491477515","NoAnsatz#3625","14-Apr-21 02:24 AM","@Spamakin🎷 the proofs in section 6 of the original paper justifying the quadratic form elimination rules look tantalizingly simple, except for the fact that it usually takes like a year's worth of prep to understand what a norm of an ideal means lol, but might still be fun as an exercise to try to prove without any high powered tools https://www.ams.org/journals/mcom/2004-73-246/S0025-5718-03-01501-1/S0025-5718-03-01501-1.pdf","",""
"191656769267695617","Spamakin🎷#6722","14-Apr-21 02:25 AM","I kinda know what ideals are from 347H","",""
"191656769267695617","Spamakin🎷#6722","14-Apr-21 02:25 AM","I'll take a look at the paper tomorrow","",""
"297796439491477515","NoAnsatz#3625","14-Apr-21 02:25 AM","Ooh that's a start","",""
"297796439491477515","NoAnsatz#3625","14-Apr-21 02:27 AM","somewhere in defining ideal norms are things about finitely generated modules and stuff, which surprisingly end up being not too hard to follow except for definitions and lin-alg-like ideas","",""
"297796439491477515","NoAnsatz#3625","14-Apr-21 02:27 AM","gl if you do manage to truly understand in a short time, o/w 418 and above will prolly help you a lot","",""
"297796439491477515","NoAnsatz#3625","14-Apr-21 02:29 AM","also is definitely very cool/thanks for sharing","",""
"297796439491477515","NoAnsatz#3625","14-Apr-21 02:41 AM","Also those things with random pis in them are magical","",""
"344865630517985280","ezmoney#8376","14-Apr-21 11:20 AM","the potd credit will be imported to moodle at the end of the semester correct?","",""
"683156731450097772","bidoof#7219","14-Apr-21 11:21 AM","right","","💯 (2)"
"512326345729114112","mersaults#1657","15-Apr-21 11:15 AM","oh?","https://cdn.discordapp.com/attachments/692496759737417770/832287923361021982/unknown.png",""
"497382947771514885","gcevans#8805","15-Apr-21 11:22 AM","It is there so that the code compiles before you do anything. It is designed to use both inputs and return the correct type.","",""
"512326345729114112","mersaults#1657","15-Apr-21 11:24 AM","i understood why the code was there, i just thought that the wording of the comment was worth a chuckle","",""
"497382947771514885","gcevans#8805","15-Apr-21 11:24 AM","RIght","",""
"361207340462243841","Bruh#0200","15-Apr-21 02:21 PM","alliteration time","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:05 PM","running `make` in the workspace isn't working for me","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:05 PM","I'm making changes but it says that main is already up to date","",""
"497382947771514885","gcevans#8805","16-Apr-21 01:07 PM","In what sense?","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:15 PM","like I'll make a change","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:15 PM","and then type make in the console","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:15 PM","and then it says that main is already up to date","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:20 PM","it just says ""nothing to do for 'all'""","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:20 PM","and then if I try to run make main explicitly","",""
"497382947771514885","gcevans#8805","16-Apr-21 01:20 PM","Are you saving","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:20 PM","it says main is already up to date","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:20 PM","yes","",""
"497382947771514885","gcevans#8805","16-Apr-21 01:22 PM","How odd. It worked for me. You can try restarting.","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:22 PM","I already did","",""
"497382947771514885","gcevans#8805","16-Apr-21 01:22 PM","You can try make clean each time.","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:22 PM","its working for me as well","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:22 PM","ok I'll try that","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:23 PM","though im not sure why my incoming and outgoing edges are returning numbers much larger than expected on prairielearn, despite returning the right values for the test case","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:23 PM","ok yea I have to do make clean each time","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:23 PM","restarting the workspace didn't do anything","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:23 PM","thanks","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:24 PM","`5 == 1` and `15 == 3` for tests 2 and 3 respectively","",""
"497382947771514885","gcevans#8805","16-Apr-21 01:24 PM","Looking at the structure it looks like the dependancies are wrong.","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:36 PM","yeah i have no idea whats wrong at this point, i tried changing around the values, having self-loops, increasing the number of nodes, having nodes with no edges going into them or no edges coming out, it all seems to be working fine","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:36 PM","could someone give me a hint or nudge me in the right direction?","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:37 PM","i cant see why id be getting 5 incoming edges instead of 1, or 15 outgoing edges instead of 3","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:40 PM","it seems odd that id get exactly 5 times as much as the expected, in both situations","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:40 PM","despite getting the correct amount in my own tests","",""
"497382947771514885","gcevans#8805","16-Apr-21 01:43 PM","One thing you could note is that this interface requires you to enforce that there are no multi-edges. That is each edge(a,b) exists only once.","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:44 PM","oh! i didnt notice that, sorry","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:44 PM","thats definitely it","",""
"231144700864626698","Lord Kanelsnegle#1337","16-Apr-21 01:44 PM","thanks c:","",""
"497382947771514885","gcevans#8805","16-Apr-21 01:44 PM","It is not called out very much in the docs.","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 01:58 PM","I just have 0s everywhere rip","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 02:39 PM","ok yea my edges list is not updating in each adjacency list","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 02:40 PM","that's my issue and idk why it's not updating hm","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 02:43 PM","wait I got it","",""
"191656769267695617","Spamakin🎷#6722","16-Apr-21 02:43 PM","references do be a thing","",""
"231144700864626698","Lord Kanelsnegle#1337","19-Apr-21 12:13 AM","are potd 53 and 54 the exact same...?","",""
"231144700864626698","Lord Kanelsnegle#1337","19-Apr-21 12:15 AM","wait nvm, just very similar","",""
"704612379098480640","pb#4716","20-Apr-21 01:17 AM","Why is 54->56? 55 was skipped?","",""
"704612379098480640","pb#4716","20-Apr-21 01:46 AM","How do u run this POTD, just seems to get stuck at ./main","",""
"191656769267695617","Spamakin🎷#6722","20-Apr-21 08:38 AM","Which potd @pb","",""
"171373018252181515","Javier#3740","20-Apr-21 09:28 AM","you have to input the values yourself. Its waiting for you to input the number of scenarios, then the number of bugs and interactions, and so on like the example.","",""
"704612379098480640","pb#4716","20-Apr-21 11:20 AM","@Javier What do you mean by input the values, because the values are already in the .txt","",""
"171373018252181515","Javier#3740","20-Apr-21 11:22 AM","As in typing the values into the console. I also thought it was reading from .txt but it uses scanf for you to type in the value","",""
"171373018252181515","Javier#3740","20-Apr-21 11:23 AM","So for example you type 3, then enter, 3 3, then enter, etc.","",""
"704612379098480640","pb#4716","20-Apr-21 11:25 AM","Ok thanks!!","",""
"497382947771514885","gcevans#8805","20-Apr-21 12:00 PM","So how there was no POTD 55. I honestly have no idea why and did not want to spend the time fixing it right now.","",""
"273034925857570816","Kaiwen#0319","20-Apr-21 01:47 PM","","https://cdn.discordapp.com/attachments/692496759737417770/834138317775831102/unknown.png",""
"273034925857570816","Kaiwen#0319","20-Apr-21 01:48 PM","So I spent a while trying to debug POTD 56","",""
"273034925857570816","Kaiwen#0319","20-Apr-21 01:48 PM","It seems strange that the random test cases pass but the given test case fails. Is there potentially a problem with the given test case?","",""
"273034925857570816","Kaiwen#0319","20-Apr-21 01:50 PM","Nevermind, I found out that BugLife is supposed to return true if a bug interacts with itself.","",""
"273034925857570816","Kaiwen#0319","20-Apr-21 01:51 PM","I think it'd be a good idea to add that to the problem description, to avoid confusion","",""
"219238298076446720","🥀🐒#5164","20-Apr-21 02:25 PM","also, it seems that for the provided test cases, the bugs are 1 indexed, while in the random cases, the bugs are 0 indexed. I wasted a lot of time rewriting my algorithm.","",""
"168211034706935809","simplegeometry#3026","20-Apr-21 02:26 PM","this potd","",""
"168211034706935809","simplegeometry#3026","20-Apr-21 02:27 PM","is about trying to find sus bugs","",""
"168211034706935809","simplegeometry#3026","20-Apr-21 02:27 PM",".","",""
"219238298076446720","🥀🐒#5164","20-Apr-21 02:27 PM","ඞ","",""
"231144700864626698","Lord Kanelsnegle#1337","21-Apr-21 03:51 AM","i cant for the life of me get this test case to work","",""
"231144700864626698","Lord Kanelsnegle#1337","21-Apr-21 03:51 AM","","https://cdn.discordapp.com/attachments/692496759737417770/834350624132431922/unknown.png",""
"231144700864626698","Lord Kanelsnegle#1337","21-Apr-21 03:51 AM","i have no clue why i might be returning a false positive, ive tried like 4 completely different approaches and keep failing the same test","",""
"231144700864626698","Lord Kanelsnegle#1337","21-Apr-21 04:13 AM","nvm i got it","",""
"191656769267695617","Spamakin🎷#6722","21-Apr-21 10:53 PM","There has to be a better way","",""
"191656769267695617","Spamakin🎷#6722","21-Apr-21 10:53 PM","than hardcoding all 4 directions as seperate cases","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 10:57 AM",":wut:","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 03:45 PM","for this potd, my code executes almost instantly when i run `./main`","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 03:45 PM","but all of the prairelearn tests exceeded 3 seconds, including the test for the ""given test case""","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 03:46 PM","at the very least, shouldnt the test for the given test case be correct if `./main` outputs the correct value?","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 03:54 PM","im really not too sure why its not working when i grade it, ive tested a wide variety of cases now and they all seem to be working correctly","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:06 PM","anybody? 🥲","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:39 PM","I just need to know if its a problem with my code or if its a problem with the prairielearn test cases, i dont understand why the test case would take too long to execute if `./main` executes fine","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:41 PM","i have a `while` loop so im assuming the condition for that is never being met, though i can see no reason for that to be the case if the condition is met by the given test cases when running manually","",""
"497382947771514885","gcevans#8805","22-Apr-21 05:42 PM","There are valid solutions to the problem.","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:43 PM","yeah i got the valid solutions","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:44 PM","but prairelearn grading said it took longer than 3s, for each test case","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:44 PM","to test if it is indeed my while loop causing issues, i added this check","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:44 PM","`if ( ... || steps > 100) break;`","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:44 PM","and this time it worked, and i got full marks","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:45 PM","ohhhh its because i take the minimum of two function calls","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:45 PM","okay yeah that makes sense","",""
"497382947771514885","gcevans#8805","22-Apr-21 05:46 PM","The reference version runs in a fraction of a second.","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:47 PM","yeah mine does too now, id placed my validity checks on the wrong line","",""
"231144700864626698","Lord Kanelsnegle#1337","22-Apr-21 05:47 PM","thanks for the help!","",""
"231144700864626698","Lord Kanelsnegle#1337","27-Apr-21 01:55 PM","what happened to potd #55 and #60? also, are there any more gotw problems?","",""
"704612379098480640","pb#4716","27-Apr-21 01:58 PM","Will there be more POTDs? @gcevans","",""
"683156731450097772","bidoof#7219","27-Apr-21 02:02 PM","I thought there were supposed to have more POTDs until the last day of class (May 5)","",""
"344865630517985280","ezmoney#8376","28-Apr-21 12:49 AM","according to piazza 59 is the last","",""
"344865630517985280","ezmoney#8376","28-Apr-21 12:49 AM","hopefully that means they will be added to moodle soon","",""
"497382947771514885","gcevans#8805","28-Apr-21 09:29 AM","There are two more potds and I am sorting out how to schedule them and if there is something else we are going to do.","","👍🏿 (4)"
"343313476959207424","Raptorteam#0454","29-Apr-21 03:12 PM","So I missed every one, good","","wut (3)"
"619399527027441664","SHMOOP#1611","30-Apr-21 03:20 AM","are there minimum nuumber of POTDS we need to do to get credit?","",""
"191656769267695617","Spamakin🎷#6722","30-Apr-21 08:27 AM","Every POTD was 1 extra credit point up to a maximum of 40 points","",""
"165944953879396353","Surg#4149","30-Apr-21 09:59 AM","Remember that EC maximum is also 100

So if you went to every lab that's 40. If you've done every MP EC 100%, its also another 40.","",""
"223214933549121538","Fujetus#2012","30-Apr-21 10:40 AM","you can do 1 potd to get 1 point of EC theres no minimum","",""
"223214933549121538","Fujetus#2012","30-Apr-21 10:40 AM","but yea theres the cap of 100\","",""
"738017146226868296","Deepster#6234","02-May-21 08:45 AM","Is there a way to pull all the POTD’s?","",""
"738017146226868296","Deepster#6234","02-May-21 08:46 AM","Kinda wanna do some for fun over the summer but don’t want to download all of em manually","",""
"371802443438096385","Johnx#2889","07-May-21 08:58 PM","^^ wondering this too","",""
"497382947771514885","gcevans#8805","07-May-21 09:37 PM","There is no real way to do that.","",""
"469562195802325003","Boolean HyperCube#6682","08-May-21 04:48 PM","Just checking, have the potds been entered into Moodle for anyone else?","",""
"497382947771514885","gcevans#8805","08-May-21 04:56 PM","They have not","","👍 (3)"
"458081261047775233","Nikhil Sridhar#5216","10-May-21 08:57 PM","Are gotws also 1 point like the potds","",""
"429314198737125377","aiyer2423#3857","10-May-21 08:57 PM","yeah","",""
"371802443438096385","Johnx#2889","13-May-21 01:21 PM","Will we still have access to the POTDs after the course ends?","",""
"683156731450097772","bidoof#7219","13-May-21 01:22 PM","~~I don’t think so~~ no","",""
"683156731450097772","bidoof#7219","13-May-21 01:22 PM","This isn’t the best approach but you can download all the shell files and practice from there if you wanted to","",""
"371802443438096385","Johnx#2889","13-May-21 01:24 PM","true but do you know if the problem itself will still be shown?","",""
"371802443438096385","Johnx#2889","13-May-21 01:24 PM","like all the information regarding what we have to code/solve and whatnot","",""
"497382947771514885","gcevans#8805","13-May-21 01:25 PM","They will all fully close soonish.","",""
"683156731450097772","bidoof#7219","13-May-21 01:25 PM","Only the coding component and the comments to implemented but not context","",""
"754434019566944339","Tina Zheng#9029","01-Sep-21 10:08 AM","I got a linker command failed error in my first potd. What is that and how can I fix this?","",""
"497382947771514885","gcevans#8805","01-Sep-21 10:11 AM","It presumably tells you want it was unable to link.","",""
"754434019566944339","Tina Zheng#9029","01-Sep-21 10:11 AM","how can I fix this?","",""
"497382947771514885","gcevans#8805","01-Sep-21 10:13 AM","It depends on what the problem is. Saying I got a linker command failed is like saying my program crashed. It tells me very little about what happened. In this case I really wonder what could be going wrong since this program should be a single function.","",""
"754434019566944339","Tina Zheng#9029","01-Sep-21 10:14 AM","ok ty","",""
"647539370601218060","TJFarbs#7749","01-Sep-21 10:35 AM","This Potd","",""
"497382947771514885","gcevans#8805","01-Sep-21 10:38 AM","I removed the video. I think I understand your idea but this is a course site so please no swearing. We need to keep at least just on the side of SFW.","",""
"311714255290236928","Abyssmu#2072","01-Sep-21 11:39 AM","Anybody know if we can install extensions in the workspace??","",""
"311714255290236928","Abyssmu#2072","01-Sep-21 11:41 AM","This is my favorite extension and I want it... lol","https://cdn.discordapp.com/attachments/692496759737417770/882666521766297610/unknown.png",""
"272796232525676545","venkatrao1#5079","01-Sep-21 11:57 AM","?","https://cdn.discordapp.com/attachments/692496759737417770/882670618015854622/unknown.png",""
"272796232525676545","venkatrao1#5079","01-Sep-21 11:58 AM","I'm a little bit confused, because I ran it multiple times and I'm still getting the same thing.","",""
"272796232525676545","venkatrao1#5079","01-Sep-21 12:02 PM","okay, so this happened when I downloaded the file on my computer and then uploaded it via vscode remote ssh, so I guess I'll assume it tried to convert some characters from windows to linux encodings?
I fixed it by just downloading it in my ews vm's browser","",""
"497382947771514885","gcevans#8805","01-Sep-21 12:25 PM","What the checksum is doing is verifying that the file downloaded matches the checksum. If it fails it 99.99999% means something went wrong with the download.","",""
"497382947771514885","gcevans#8805","01-Sep-21 12:25 PM","I don't think we can as it is currently setup.","","😩 (1)"
"597994842668400640","joe.dub#6323","01-Sep-21 12:36 PM","Are we meant to complete the potds on ews or can we do them locally?","",""
"497382947771514885","gcevans#8805","01-Sep-21 12:38 PM","If you do the workspace version you do it all in the browser. If you use the other version you download it to a computer to work on where it is similar to the MPs or labs.","",""
"597994842668400640","joe.dub#6323","01-Sep-21 12:39 PM","Got it, thank you!","",""
"323168368347840512","LD26#2993","01-Sep-21 12:52 PM","For the potd do I just manually select CS 225: Data Structures and Algorithms, Fall 2021 on prairielearn","",""
"597994842668400640","joe.dub#6323","01-Sep-21 12:52 PM","Yes","",""
"335977335763369984","ThatSmertKid#9286","01-Sep-21 01:01 PM","I am running the command ""sh potd-q1.sh"" and the command is not found. I am using windows 10 and using command prompt. Is there a different terminal I should be using?","https://cdn.discordapp.com/attachments/692496759737417770/882686519666671676/unknown.png",""
"597994842668400640","joe.dub#6323","01-Sep-21 01:11 PM","You should be running it in a linux-type environment that takes linux commands","",""
"597994842668400640","joe.dub#6323","01-Sep-21 01:12 PM","I just used bash but I think you could probably use something else","",""
"335977335763369984","ThatSmertKid#9286","01-Sep-21 01:20 PM","Ok so I opened it in bash but its not showing up in the windows folder. I use fastx so is there a way to upload the file from my computer to fastx?","",""
"335977335763369984","ThatSmertKid#9286","01-Sep-21 01:20 PM","Drag and drop didnt work","",""
"497382947771514885","gcevans#8805","01-Sep-21 01:21 PM","Is there a reason you are working with the work locally version not the VSCode in browser version? I ask since that was created to handle all of these issues.","",""
"497382947771514885","gcevans#8805","01-Sep-21 01:22 PM","If you really want to work on EWS via FastX you should also run the web browser there so you can download and upload the files.","",""
"335977335763369984","ThatSmertKid#9286","01-Sep-21 01:23 PM","VSCode in browser version?","",""
"497382947771514885","gcevans#8805","01-Sep-21 01:24 PM","There are two questions you need to do one and they are the same question. One is labled workspace and works in the browser the other you download the code work locally and then upload the code.","",""
"758709699846602805","mm-is-here#1259","01-Sep-21 01:24 PM","i'm ssh-ing through vscode, how do i get the completed hello.cpp back onto my local machine? can't seem to drag and drop.","",""
"335977335763369984","ThatSmertKid#9286","01-Sep-21 01:25 PM","Got it, thanks.","",""
"497382947771514885","gcevans#8805","01-Sep-21 01:25 PM","Again why are you doing it that way. The download version is for people who have very custom setups that they want to use or bad network connections so they can not use the workspace version. In both cases I expect that the students have sorted out more about moving files around and using them since they have to do so.","",""
"758709699846602805","mm-is-here#1259","01-Sep-21 01:26 PM","ohh
apologies","",""
"758709699846602805","mm-is-here#1259","01-Sep-21 01:26 PM","thanks","",""
"497382947771514885","gcevans#8805","01-Sep-21 01:27 PM","Not a problem. It looks like it is not clear enough how it is setup and several people are confused. That is something we should improve.","",""
"181879503147106304","bg101#6539","01-Sep-21 01:37 PM","after 10 minutes of the compiler throwing a fit (and perhaps me maybe 😆 ) I got it","https://cdn.discordapp.com/attachments/692496759737417770/882695634199654400/unknown.png","clap (6)"
"335977335763369984","ThatSmertKid#9286","01-Sep-21 01:47 PM","Yeah, I thought there were 2 problems. Not 2 setups of the same problem","",""
"758709699846602805","mm-is-here#1259","01-Sep-21 01:47 PM","yea same","",""
"262437332173455361","dudey1234#4438","01-Sep-21 03:26 PM","When u spend the longest time trying to get it to work on your local machine only to find out after that u could have just done it on the browser:kekw:","",""
"216945235194806272","Brian#6170","01-Sep-21 04:30 PM","so... i just found out you can't create a string variable... what am I missing","",""
"216945235194806272","Brian#6170","01-Sep-21 04:30 PM","include <string> is in the header file as well?","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:30 PM","It is not `string` but `std::string`","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:30 PM","That said you really don't need a variable.","",""
"216945235194806272","Brian#6170","01-Sep-21 04:34 PM","ok. But i am still a little confused. am i allowed to post a snippet of what I have so far? there are like 5 different bugs doing on","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:35 PM","The official answer would be no but given that this program is helloworld with longer string I am ok with it to help you understand in this case.","",""
"216945235194806272","Brian#6170","01-Sep-21 04:36 PM","awesome!","",""
"216945235194806272","Brian#6170","01-Sep-21 04:36 PM","I think I have gone wrong in several places","https://cdn.discordapp.com/attachments/692496759737417770/882740713589190676/unknown.png",""
"216945235194806272","Brian#6170","01-Sep-21 04:36 PM","nevermind the wacky return statement, the complier doesn't like the first line","",""
"198175916923420672","JALG#4922","01-Sep-21 04:37 PM","here you are adding an int to a string i think","",""
"216945235194806272","Brian#6170","01-Sep-21 04:37 PM","yeah I found out now that you cannot append int's to strings in cpp","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:39 PM","Yes, the return has an issue with the overloading of the + operator. Returning a string is fine. So the problem is out side that. What is the compile error? You can use triple back tick to quote code stuff so it can be in text not pictures.","",""
"216945235194806272","Brian#6170","01-Sep-21 04:42 PM","when I used std::string as the return type, the complier didn't like the undeclared identifer std. Then I tried used string as the return type, and it still says 'unknown type name string'","",""
"216945235194806272","Brian#6170","01-Sep-21 04:43 PM","Which is confusing because I thought that the main function wants a return type of a string to put out to console","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:43 PM","Nope, main has a return type of int.","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:44 PM","Did you include <string>?","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:45 PM","string is code from a library not a built in type. It is just a class that was written by someone.","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:46 PM","Otherwise you would not need std to scope it.","",""
"745415750269010061","dexMiloyevic#8372","01-Sep-21 04:49 PM","there seem to be two two POTDs for today, 1.1 and 1.2
given that the total points are 0/1, is it only necessary to do one of these to earn the point for today?","",""
"497382947771514885","gcevans#8805","01-Sep-21 04:49 PM","There are two versions you can do either. This was discussed above.","",""
"745415750269010061","dexMiloyevic#8372","01-Sep-21 04:50 PM","got it, thank you!","",""
"184657054118576128","Susurruz#5666","01-Sep-21 07:45 PM","I'm having trouble running make. Installed make and mingw32-make (for windows) and both gives me this error when I try to run make.","https://cdn.discordapp.com/attachments/692496759737417770/882788223292702720/unknown.png",""
"184657054118576128","Susurruz#5666","01-Sep-21 07:45 PM","","https://cdn.discordapp.com/attachments/692496759737417770/882788321691054100/unknown.png",""
"184657054118576128","Susurruz#5666","01-Sep-21 07:45 PM","how do I fix this?","",""
"401899795783876618","Liseiden#9948","01-Sep-21 07:46 PM","ru doing the browser version or the downloaded version","",""
"184657054118576128","Susurruz#5666","01-Sep-21 07:47 PM","Downloaded","",""
"184657054118576128","Susurruz#5666","01-Sep-21 07:50 PM","Ok I pasted the code on the browser and it worked","",""
"181879503147106304","bg101#6539","01-Sep-21 07:52 PM","Yeah I'd recommend using that instead","",""
"270357256220966913","Roy Mustang#7163","01-Sep-21 09:03 PM","For anyone that's stuck on getting the int to show up as a string there's a method that's included with <string>","",""
"497382947771514885","gcevans#8805","01-Sep-21 09:04 PM","You are all making your life so much harder than the assignment.","",""
"497382947771514885","gcevans#8805","01-Sep-21 09:08 PM","Actually you are not we just cheat. That is kind of lame.","",""
"497382947771514885","gcevans#8805","01-Sep-21 09:10 PM","Hmm, this should either be made explicitly simpler or we should change it so it actually tests what we ask.","",""
"227531371151753217","Vir Sikand#7931","01-Sep-21 09:57 PM","Are we supposed to declare name and age outside the hello function?","",""
"227531371151753217","Vir Sikand#7931","01-Sep-21 09:58 PM","also should age be declared as a string?","",""
