AuthorID,Author,Date,Content,Attachments,Reactions
"497382947771514885","gcevans#8805","28-Oct-21 01:22 PM","Even after inserting the first 3 points 4 is not the root.","",""
"497382947771514885","gcevans#8805","28-Oct-21 01:23 PM","It will be unbalanced and rotate to fix. Then continue looking at the inserts.","",""
"745978761497018438","yubin#6428","28-Oct-21 01:24 PM","oh i forgot that it'll rotate whenever it's unbalanced. thank u!","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:32 PM","how would I solve this type of problem","https://cdn.discordapp.com/attachments/892147061712101426/903350537284640828/unknown.png",""
"583492706135834645","Devastater#2165","28-Oct-21 01:34 PM","I have a similar question","",""
"576772744834973708","natm1220#5119","28-Oct-21 01:34 PM","yeah that's what i was wondering. i'm not sure how to do it in a complete tree","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:35 PM","i got it","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:35 PM","so basically","",""
"583492706135834645","Devastater#2165","28-Oct-21 01:35 PM","","https://cdn.discordapp.com/attachments/892147061712101426/903351192732717136/Screen_Shot_2021-10-28_at_1.35.03_PM.png",""
"170390681922043905","b00ts#8756","28-Oct-21 01:35 PM","since its a min avl","",""
"497382947771514885","gcevans#8805","28-Oct-21 01:35 PM","That comes directly from the proof of the runtime for the AVL tree.","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:35 PM","its gonna be 4(left side) 5(right side)","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:35 PM","since we are looking at the left subtree","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:35 PM","3(left side)","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:35 PM","2^3-1 nodes = 7","",""
"583492706135834645","Devastater#2165","28-Oct-21 01:36 PM","would the maximum still be 2^(n+1)-1","",""
"583492706135834645","Devastater#2165","28-Oct-21 01:36 PM","Is this reffering to the height","",""
"170390681922043905","b00ts#8756","28-Oct-21 01:36 PM","ye","",""
"257218971437236225","Unga Bunga Chad Style#7904","28-Oct-21 01:53 PM","I signed up for an exam on tuesday but I got hit by a truck and was hospitalized for 2 days, can I change my exam to be this afternoon? I think the emergency deal already sent the necessary materials","",""
"257218971437236225","Unga Bunga Chad Style#7904","28-Oct-21 01:53 PM","@gcevans","",""
"497382947771514885","gcevans#8805","28-Oct-21 01:56 PM","All such materials are handled by Thierry. You should be able to do so. If emailing cs225admin@lists.cs.illinois.edu did not get a response from @Thierry I would also reach out to the CBTF and see if they can fix it since it is still in the window.","",""
"583492706135834645","Devastater#2165","28-Oct-21 02:02 PM","Is there a specific strategy for taking a traveral and making into a tree if you dont know its height of which nodes are leaf nodes?","",""
"576772744834973708","natm1220#5119","28-Oct-21 02:04 PM","ah this really helps. thank you!","",""
"583492706135834645","Devastater#2165","28-Oct-21 02:06 PM","Does anyone understand why this is?","https://cdn.discordapp.com/attachments/892147061712101426/903359173708902470/Screen_Shot_2021-10-28_at_2.06.34_PM.png",""
"401899795783876618","Liseiden#9948","28-Oct-21 02:07 PM","holy sht are you ok?","",""
"497382947771514885","gcevans#8805","28-Oct-21 02:09 PM","The short answer is that there are multiple trees that produce those two traversals. You can see this as you go through the traversals. That makes it so you can build two trees that have different level order traversals.","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:09 PM","there are multiple arrangements for a tree with that traversal","",""
"583492706135834645","Devastater#2165","28-Oct-21 02:10 PM","I build all the trees in the anwser choices and only a worked","",""
"583492706135834645","Devastater#2165","28-Oct-21 02:10 PM","Did i do that incorrectly then?","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:10 PM","probably","","👍 (1)"
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:10 PM","you can't really produce only one tree from the in order traversals they give you tbh","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:10 PM","cause even those you could interpret in all sorts of ways","",""
"283303200533118978","ayuellemao#0620","28-Oct-21 02:34 PM","","https://cdn.discordapp.com/attachments/892147061712101426/903366145166422036/Screen_Shot_2021-10-28_at_2.33.47_PM.png",""
"283303200533118978","ayuellemao#0620","28-Oct-21 02:34 PM","Can someone explain this one","",""
"283303200533118978","ayuellemao#0620","28-Oct-21 02:34 PM","And how do you approach these kinds of problems","",""
"576772744834973708","natm1220#5119","28-Oct-21 02:36 PM","what I would do is for each choice is to trace out the binary tree","",""
"177940270883667969","quinn#9493","28-Oct-21 02:36 PM","when you go left from a node, you know all future nodes will be less than it, and if you go right from a node, all future nodes will be greater than it","",""
"177940270883667969","quinn#9493","28-Oct-21 02:37 PM","therefore|| if the next number is less than, all future numbers should also be less than. and if the next number is greater than, all future numbers should be greater than||","","✅ (1)"
"576772744834973708","natm1220#5119","28-Oct-21 02:37 PM","so each node in a binary tree would be either less than or greater than the previous node. basically you should see a zig-zag like path. If the node diverts from that path, then the sequence is invalid","",""
"283303200533118978","ayuellemao#0620","28-Oct-21 02:38 PM","Kk thanks","",""
"583492706135834645","Devastater#2165","28-Oct-21 02:41 PM","How could you draw all these trees without knowing the height","https://cdn.discordapp.com/attachments/892147061712101426/903367994065944647/Screen_Shot_2021-10-28_at_2.41.39_PM.png",""
"177940270883667969","quinn#9493","28-Oct-21 02:42 PM","inorder traversal's name hints at fact about its path","",""
"177940270883667969","quinn#9493","28-Oct-21 02:42 PM","|| inorder traversals go least->greatest for BSTs. (not for BTs though)||","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 02:43 PM","does anyone know what kind of traversal they mean in this question","https://cdn.discordapp.com/attachments/892147061712101426/903368444676825189/unknown.png",""
"497382947771514885","gcevans#8805","28-Oct-21 02:44 PM","It is a path from the root to a leaf it is not a traversal.","",""
"538880557069893642","cocampo3.14#5655","28-Oct-21 02:47 PM","this can't be generalized for all binary trees tho","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:47 PM","it applies to all bst trees iirc","","💯 (1)"
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:47 PM","avl is a bst tree","",""
"538880557069893642","cocampo3.14#5655","28-Oct-21 02:48 PM","yup^","",""
"177940270883667969","quinn#9493","28-Oct-21 02:49 PM","yeah sorry, specifically BSTs. not all BTs","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:49 PM","I don't think they mean a type of traversal like InOrder/PreOrder/PostOrder","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:49 PM","Cause you're just going from root to leaf","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:50 PM","down the tree essentially","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 02:50 PM","oh so it would not work because 401 would be the leaf of 399?","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 02:51 PM","thanks","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:52 PM","yes","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:52 PM","specifically it would be in 399's left subtree","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 02:52 PM","and all values in its less subtree should be less than 399","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 02:55 PM","ah ok makes sense j misunderstood the question thanks for the explaination","",""
"177940270883667969","quinn#9493","28-Oct-21 03:00 PM","why are the practice exam questions with the letters so hard for me lmao","",""
"177940270883667969","quinn#9493","28-Oct-21 03:01 PM","i'm doing my ABCs like 10 times just to do this question","https://cdn.discordapp.com/attachments/892147061712101426/903372848024940574/unknown.png",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:01 PM","did u recognize the hierarchy of the letters? like because b comes after a in the alphabet, it goes to the right of a in the tree","",""
"177940270883667969","quinn#9493","28-Oct-21 03:01 PM","no i know that","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:01 PM","i was totally lost until someone just explained it to me lol","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:01 PM","oh ok","",""
"177940270883667969","quinn#9493","28-Oct-21 03:01 PM","i'm just,,, bad at the alphabet","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:01 PM","HAHAH i was too","",""
"177940270883667969","quinn#9493","28-Oct-21 03:01 PM",":polite_laugh:","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:01 PM","if you need help i can explain that one/draw it out","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:02 PM","but im really slow with those too","",""
"177940270883667969","quinn#9493","28-Oct-21 03:02 PM","nah i'm alright. thank you though :heh:","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:02 PM","okay ofc 🙂","",""
"391047637744353290","Illusi0n#4304","28-Oct-21 03:02 PM","","https://cdn.discordapp.com/attachments/892147061712101426/903373191131578428/unknown.png",""
"391047637744353290","Illusi0n#4304","28-Oct-21 03:02 PM","wait what","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:02 PM","lmk if you find a fast way to do those lol","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:03 PM","in a complete binary tree, every level is full of nodes except the leaves - so from level 0 to 2, (1 to 3), you'll have 2 children for every node which will total to 15 then add 1 for a leaf","",""
"391047637744353290","Illusi0n#4304","28-Oct-21 03:03 PM","oh shit lol","",""
"391047637744353290","Illusi0n#4304","28-Oct-21 03:03 PM","my b","",""
"391047637744353290","Illusi0n#4304","28-Oct-21 03:03 PM","I'm stupid","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:03 PM","no ur not","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:03 PM","🙂","",""
"391047637744353290","Illusi0n#4304","28-Oct-21 03:03 PM","I thought leaves have to be full","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:03 PM","naw just non leaf levels 🙂","",""
"653429536586989569","Frankly07#3235","28-Oct-21 03:06 PM","Complete =/= full","",""
"653429536586989569","Frankly07#3235","28-Oct-21 03:06 PM","a complete tree is a perfect tree but every extra node is ""pushed to the left""","",""
"653429536586989569","Frankly07#3235","28-Oct-21 03:06 PM","you would be right for a full tree","",""
"653429536586989569","Frankly07#3235","28-Oct-21 03:07 PM","but a complete tree of minimum nodes would be a full tree but you only need one node in the final level","",""
"653429536586989569","Frankly07#3235","28-Oct-21 03:07 PM","which is all the way on the left","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:21 PM","did anyone get a question about minimum number of nodes in an AVL tree","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:21 PM","just curious","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:21 PM","on practice exam","",""
"181879503147106304","bg101#6539","28-Oct-21 03:22 PM","I think I have","",""
"219444943717007360","Ibraheemus#5329","28-Oct-21 03:22 PM","yes","",""
"177940270883667969","quinn#9493","28-Oct-21 03:26 PM","@Lexapedia (렉시)","",""
"177940270883667969","quinn#9493","28-Oct-21 03:26 PM","screenshot below it for explanation","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:26 PM","what","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:26 PM","oh","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:26 PM","thank u sm","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:31 PM","wait im still confused","",""
"177940270883667969","quinn#9493","28-Oct-21 03:34 PM","are all traversal times O(n)?","",""
"177940270883667969","quinn#9493","28-Oct-21 03:34 PM","not an answer to you, just a question sorry","",""
"497382947771514885","gcevans#8805","28-Oct-21 03:35 PM","All of the traversals we have covered run in O(n) time.","",""
"438541858717564938","Moe#1658","28-Oct-21 03:38 PM","are we allowed scratch paper during the online exam?","",""
"622528548233805826","sleepyunicorn#9061","28-Oct-21 03:38 PM","if we’re taking the exam online, do we join the zoom link from a tablet/phone with our video to show our laptop screen?","",""
"497382947771514885","gcevans#8805","28-Oct-21 03:42 PM","Yes and yes.","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:43 PM","im so lost","https://cdn.discordapp.com/attachments/892147061712101426/903383584264556564/Screen_Shot_2021-10-28_at_3.43.45_PM.png",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 03:44 PM","omg np dw","",""
"272796232525676545","venkatrao1#5079","28-Oct-21 03:48 PM","I am still very confused about this question
the worst case time complexity is O(n) and the best case is O(1) (and avg is O(n))
so if we aren't looking at the worst case time complexity then why do we call bubble sort O(n^2) for example","",""
"181879503147106304","bg101#6539","28-Oct-21 03:48 PM","it seems that it's the minimum number total in an AVL tree of h-2","",""
"181879503147106304","bg101#6539","28-Oct-21 03:49 PM","h(5) is 20","",""
"497382947771514885","gcevans#8805","28-Oct-21 03:50 PM","I am saying that you are looking at worst case but that the worst case of several is not the same. The key here is saying each. This has to be looked at with amortized time complexity or it makes no sense.","",""
"272796232525676545","venkatrao1#5079","28-Oct-21 03:50 PM","oh ok","",""
"272796232525676545","venkatrao1#5079","28-Oct-21 03:50 PM","so it's not like bubble sort because bubble sort doesn't depend on the pattern of inputs over repeated runs
but it doesn't really make sense to think about one input when it does depend on preceding runs for insert?","",""
"283303200533118978","ayuellemao#0620","28-Oct-21 03:51 PM","","https://cdn.discordapp.com/attachments/892147061712101426/903385393406300170/Screen_Shot_2021-10-28_at_3.50.39_PM.png",""
"497382947771514885","gcevans#8805","28-Oct-21 03:51 PM","Again from a technical point of view it would be correct to say that every algorithm we have covered is O(n!) but it would be wrong on a test.","",""
"283303200533118978","ayuellemao#0620","28-Oct-21 03:51 PM","How would u do this one","",""
"266745502563958784","brownie#0420","28-Oct-21 03:52 PM","why is this wrong, isnt 4 the root node?","https://cdn.discordapp.com/attachments/892147061712101426/903385636831105024/unknown.png",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:52 PM","level order is BFS","",""
"272796232525676545","venkatrao1#5079","28-Oct-21 03:52 PM","no, the root can change through rotations","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:52 PM","7 is the root node because of left rotations","",""
"266745502563958784","brownie#0420","28-Oct-21 03:52 PM","it didnt say any rotations were occurring :thonk:","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:52 PM","its an avl so it would rebalance","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:52 PM","not a bst","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:52 PM","^","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:52 PM","Hey I'm still a little confused on how I would find running times with h for BST and AVL trees","https://cdn.discordapp.com/attachments/892147061712101426/903385803860897833/unknown.png",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:52 PM","well i mean avl is a kind of bst but","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:52 PM","avl implies balnced so it has to be to rotated","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:52 PM","If any has an explanation that would be great!","",""
"266745502563958784","brownie#0420","28-Oct-21 03:52 PM","so we just assume its always going to rebalance since its avl?","",""
"497382947771514885","gcevans#8805","28-Oct-21 03:52 PM","Also in the case of bubble sort it is always O(n^2) best as well. There is an issue with how we use big-O and complexity in that we use it to best describe what is happening and saying worst case O(n) for insert is not wrong but it is also not right.","",""
"266745502563958784","brownie#0420","28-Oct-21 03:53 PM","i thought the rebalancing would happen after adding everything","",""
"272796232525676545","venkatrao1#5079","28-Oct-21 03:53 PM","wait what page is this","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:53 PM","its was in the lectures i also think someone posted the table above","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:53 PM","it's the exam page","",""
"272796232525676545","venkatrao1#5079","28-Oct-21 03:53 PM","ty","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:53 PM","rebalancing happens every insertion of a new node","",""
"266745502563958784","brownie#0420","28-Oct-21 03:53 PM","ok","",""
"266745502563958784","brownie#0420","28-Oct-21 03:53 PM","thanks","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:53 PM","ya","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:53 PM","well it happens only if necessary","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:53 PM","but generally i think for avl its O(h) for all which is log n","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:54 PM","bst depends on best or average","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:54 PM","if the balance factor is equal to or worse to -2","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:54 PM","hmm ok","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:54 PM","Average for avl trees is always logn right?","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:54 PM","unless you traverse it","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:54 PM","or there are questions like best case which is o(1)","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:54 PM","traverse in this class is always O(n)","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:54 PM","ahh ok","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:54 PM","because u visit every node","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:54 PM","but usually avl operations are O(logn)","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:54 PM","Yea ok","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:55 PM","Worst case for AVL i believe is still O(n) tho correct?","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:55 PM","yes agrred","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:55 PM","not unless its traverse","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:55 PM","also you could insert n items in that case its nlogn","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:55 PM","idts? its O(h) for all and h in avl is log n","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:55 PM","i feel like ive done all the variants","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:56 PM","oh ok yea you're right @Frenzyfire","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:56 PM","because in avl if u find u dont have to go to every node u just go from root to leaf in worse case","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:56 PM","yes thats true","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:56 PM","ya","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:56 PM","i mean i can see why youd think its O(n) again","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 03:57 PM","I see a lot of these best case scenario questions, for just about any datastrcture in my opinion, wouldn't the best case always be O(1) for like an insert for example","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:57 PM","i have a quick question","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:57 PM","is true on a right elbow we do right left","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:57 PM","u can also make it simpler for bst best case to think of it as an avl","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:57 PM","then left elbow its left right","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:58 PM","and then a right diagonal stick(negative sloped) is left rotation vice vera","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:58 PM","yes generally u can think that","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:58 PM","ok got it","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 03:59 PM","i still confuse this stuff sometimes but i hope my method makes sense","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 03:59 PM","for this why is it b dont u dequeue j  before u look at i children","https://cdn.discordapp.com/attachments/892147061712101426/903387513790562314/d8bfe2e1-52a3-49bd-85b4-e08ff2c141fd.png",""
"682833458304778254","magicmomo#1650","28-Oct-21 04:00 PM","this has to do with how u build the tree","",""
"682833458304778254","magicmomo#1650","28-Oct-21 04:00 PM","no","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 04:00 PM","could u explain it","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:05 PM","@Frenzyfire  I can explain I think","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:05 PM","the answer is node b correct?","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:06 PM","heres the BST","https://cdn.discordapp.com/attachments/892147061712101426/903389267282255872/unknown.png",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:06 PM","ya","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:06 PM","why is a on the left","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:07 PM","is left alphabetically lower and you have to fill it?","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:07 PM","https://www.youtube.com/watch?v=IozGo2kwRYE","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:08 PM","Here is an excellent video that goes along with that BST I put in there","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:08 PM","3 min is all u need and you'll have this question down easy","",""
"227345135405498369","Frenzyfire#8082","28-Oct-21 04:08 PM","ah i see i left out the e and a nodes","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:08 PM","Uhh u think of it like if i comes before in the alphabet, you put it on the left, vice-verse with the right","",""
"266745502563958784","brownie#0420","28-Oct-21 04:11 PM","Is this left rotation or right rotation?","https://cdn.discordapp.com/attachments/892147061712101426/903390539230101545/20211028_161109.jpg",""
"266745502563958784","brownie#0420","28-Oct-21 04:11 PM","I'd assume it's left, correct?","",""
"287761715926401025","LtZero#3606","28-Oct-21 04:12 PM","yes","",""
"725106260881702949","Ben908#6465","28-Oct-21 04:13 PM","it is left","",""
"266745502563958784","brownie#0420","28-Oct-21 04:13 PM","okay","",""
"148261777891786753","zhen#5899","28-Oct-21 04:13 PM","","https://cdn.discordapp.com/attachments/892147061712101426/903391166291148810/unknown.png",""
"148261777891786753","zhen#5899","28-Oct-21 04:14 PM","is there a formula i should know for this?","",""
"725106260881702949","Ben908#6465","28-Oct-21 04:14 PM","nodes + 1","","👍 (2)"
"497382947771514885","gcevans#8805","28-Oct-21 04:14 PM","We did a proof of it the first day talking about trees.","","👍 (2)"
"286658396751527937","Ericgyc#8723","28-Oct-21 04:15 PM","any1 have an explanation for this question?","https://cdn.discordapp.com/attachments/892147061712101426/903391423838171146/unknown.png",""
"266745502563958784","brownie#0420","28-Oct-21 04:15 PM","And this is RL rotation, right?","https://cdn.discordapp.com/attachments/892147061712101426/903391504326877204/20211028_161503.jpg",""
"272796232525676545","venkatrao1#5079","28-Oct-21 04:15 PM","If this said size += 50, would the answer be a?","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:15 PM","I think it would be a compiler or runtime error because you have a function that's changing private variables?","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:15 PM","so it's out of scope?","",""
"126172067891642368","Salt#7089","28-Oct-21 04:19 PM","you're right that it would be a compile error, but its because x is trying to call a private variable","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:19 PM","ok yea","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:19 PM","So u need the correct scope on the public function call","",""
"497382947771514885","gcevans#8805","28-Oct-21 04:19 PM","I would say so.","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:21 PM","What were the 3 operators u needed for iterators again?","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:21 PM","*, !=, and <?","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:21 PM","or am i wrong on the last one","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:21 PM","","https://cdn.discordapp.com/attachments/892147061712101426/903393055112044624/IMG_1355.jpg","👍 (1)"
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:21 PM","Why would it be O(n) if it’s an avl","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:22 PM","Think about it @Itay(itayg2)","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:22 PM","You have multiples of 7 right","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:22 PM","That could mean nodes on EITHER side of the root","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:22 PM","if the root is 13 for example","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:22 PM","you go multiples of 7... you have 7, 14, 21, etc.","","👍 (1)"
"272796232525676545","venkatrao1#5079","28-Oct-21 04:22 PM","Tysm","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:23 PM","You can nodes on the either side of the ""root"" meaning that worst case scendario you DO need to traverse the entire EVL","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:23 PM","AVL*","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:23 PM","which would mean O(n)","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:23 PM","Does any1 have an answer for my iterators question tho","",""
"266745502563958784","brownie#0420","28-Oct-21 04:23 PM","is this correct btw?","",""
"497382947771514885","gcevans#8805","28-Oct-21 04:24 PM","operator*(), operator!=(), and operator++()","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:24 PM","ahh it was ++","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:24 PM","thank you","",""
"497382947771514885","gcevans#8805","28-Oct-21 04:24 PM","It is exactly what you had to do on mp_traversals.","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:25 PM","Yup","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:25 PM","idk how i forgot haha sorry","",""
"497382947771514885","gcevans#8805","28-Oct-21 04:25 PM","You are learning. I am just trying to give you context so you can better internalize the ideas.","","👍 (2)"
"868171630550069289","QC#7324","28-Oct-21 04:36 PM","","https://cdn.discordapp.com/attachments/892147061712101426/903396724368871434/Screenshot_2021-10-28_164540.png",""
"868171630550069289","QC#7324","28-Oct-21 04:36 PM","Does anyone know a proper way to solve these types of questions?","",""
"868171630550069289","QC#7324","28-Oct-21 04:36 PM","I had to do it intuitively and draw and scratch out a tree","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 04:36 PM","build the tree looking at both lists at the same time","",""
"868171630550069289","QC#7324","28-Oct-21 04:37 PM","yeah thats what I did but are there any paterns that will help me build it faster?","",""
"868171630550069289","QC#7324","28-Oct-21 04:37 PM","*patterns","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 04:37 PM","i have not found one yet 😦","",""
"868171630550069289","QC#7324","28-Oct-21 04:37 PM","F","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 04:37 PM","ik","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:37 PM","ok got it i just thought traversals were always the only O(n) runtimes for avl but i guess i see it","",""
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:38 PM","I think you just need to know pre is NLR and post is LRN","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:38 PM","Yea it's good to understand logically whats going on","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:38 PM","thats how I looked at it atlesat","",""
"797251776163741736","Lexapedia (렉시)#1361","28-Oct-21 04:41 PM","wait i may have figured something out","",""
"868171630550069289","QC#7324","28-Oct-21 04:42 PM","genius","",""
"266745502563958784","brownie#0420","28-Oct-21 04:42 PM","will the midterm have content from the 1st midterm as well?","",""
"266745502563958784","brownie#0420","28-Oct-21 04:42 PM","it says review, so safe to assume 1 or 2 questions?","","👍 (2)"
"747974950337380362","Itay(itayg2)#4588","28-Oct-21 04:43 PM","So for this u just look at BFS for enqueued dequeued","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:44 PM","Uhh yea im pretty sure","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:44 PM","draw out the tree","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:44 PM","then write out the queue traversal node by node","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:44 PM","I'm going to take my test now wish me luck boys! 🙂","",""
"286658396751527937","Ericgyc#8723","28-Oct-21 04:44 PM","Hope i was able to help out any1 that needed help","",""
